Customer_ID,Age,Location,Income_Level,Total_Transactions,Avg_Transaction_Value,Max_Transaction_Value,Min_Transaction_Value,Total_Spent,Active_Days,Last_Transaction_Days_Ago,Loyalty_Points_Earned,Referral_Count,Cashback_Received,App_Usage_Frequency,Preferred_Payment_Method,Support_Tickets_Raised,Issue_Resolution_Time,Customer_Satisfaction_Score,LTV
cust_6581,60,Suburban,Middle,145,8212.108793307603,27762.435359970637,3180.0792434227883,1190755.7750296025,11,219,2267,38,978.0638686094928,Daily,UPI,18,64.98237528105537,7,133920.5455686555
cust_6582,63,Rural,High,891,227.74176446161252,558.7797141338688,65.7488634574416,202917.91213529676,27,254,1372,50,680.8615160458326,Weekly,Wallet Balance,0,54.10999244764138,9,36695.36045550676
cust_6583,62,Suburban,Low,415,15860.408766448856,26441.72816538197,6374.018391602104,6582069.638076276,31,186,1256,10,202.8751539425022,Daily,UPI,10,4.866679264129522,6,667617.5262306563
cust_6584,40,Suburban,Low,394,8175.214683441557,31068.641562134704,2389.7977040196415,3221034.5852759737,91,76,2347,42,4854.983851082063,Daily,Debit Card,0,20.32636819245429,4,332569.96660205635
cust_6585,25,Urban,Low,838,13415.975555748846,58322.37487666672,1792.4535028995797,11242587.515717532,169,52,3203,34,2250.8314175635023,Weekly,UPI,6,69.85604577574328,10,1142939.3358629716
cust_6586,29,Rural,Middle,615,2110.278960155891,4420.971713215568,278.4372082405171,1297821.560495873,47,205,1694,23,4294.67912292739,Monthly,Debit Card,7,61.08249368644957,4,137322.81648812362
cust_6587,57,Urban,Middle,729,17820.463031594125,31109.185579093868,7709.151690733197,12991117.550032116,79,336,2682,12,1791.1137962687935,Weekly,UPI,6,4.383991181989009,3,1307780.1981050775
cust_6588,61,Rural,Middle,358,8718.799370156037,11343.222917684328,3067.70723641913,3121330.174515861,2,290,2992,30,212.9598474237737,Monthly,Debit Card,14,22.818640252646848,6,327010.5375278742
cust_6589,45,Urban,Middle,933,18394.63775883555,57236.91120997934,3893.2402322935886,17162197.02899357,20,304,233,29,3478.268855652755,Daily,Wallet Balance,15,24.353716240362296,3,1720846.5684715307
cust_6590,56,Urban,High,576,14143.278501551875,61172.15174996221,5697.9050880593395,8146528.41689388,106,337,2137,28,193.77095613968498,Monthly,UPI,7,35.060432483885116,5,826629.9562113181
cust_6591,40,Rural,Low,158,2438.030619340084,4883.764391467553,376.1737963394291,385208.83785573323,295,167,3575,41,2763.911109004887,Daily,UPI,9,20.589483427017697,5,53388.92823107088
cust_6592,29,Rural,High,674,11588.140302019907,32939.88080627269,4149.68272391208,7810406.563561417,330,263,2806,5,695.5600861076977,Weekly,Debit Card,3,59.8858440368858,5,791804.8763130879
cust_6593,50,Urban,Middle,18,18199.589614356326,29905.817059639703,9023.254247365578,327592.61305841384,90,262,1927,2,3354.0848662656635,Weekly,Credit Card,12,34.4283427895462,7,42136.21887270855
cust_6594,67,Rural,Middle,728,16001.411492069792,41872.54633269265,2560.350946403115,11649027.566226808,138,226,4850,27,4463.519512569164,Weekly,UPI,3,1.8910738261226356,5,1180070.9968663964
cust_6595,63,Urban,High,831,8365.428347449237,8882.248109745136,1311.5147080290685,6951670.956730315,168,309,1957,9,4778.819028417255,Daily,Wallet Balance,18,28.656048647953053,1,698591.686158823
cust_6596,49,Rural,Low,561,19101.7373011056,88687.76692757533,5484.7537391861715,10716074.625920242,141,1,1493,33,2638.881756752437,Daily,Debit Card,5,43.10065098902462,7,1083574.021713648
cust_6597,25,Urban,Low,568,5378.83785422252,19935.51993395101,1920.592389803015,3055179.9011983913,213,29,931,0,2663.5186074602625,Daily,UPI,15,47.80694895059154,7,313048.230816109
cust_6598,50,Urban,Middle,347,7508.402989333133,17504.001038853105,830.568535265447,2605415.837298597,300,92,47,11,191.39523413025938,Weekly,UPI,6,7.840452634853605,10,271639.88611279463
cust_6599,26,Urban,Middle,58,14996.786324003098,67857.35438457708,4497.061792002766,869813.6067921798,32,103,2270,35,3849.3807143945132,Daily,Credit Card,12,36.308472491363005,3,96096.67032202073
cust_6600,26,Suburban,Middle,155,4665.762098738166,8079.786625717828,621.7974398572336,723193.1253044157,30,123,2760,31,4781.042077643648,Monthly,Wallet Balance,2,31.556343692383145,6,84548.79149161975
cust_6601,36,Rural,Middle,567,10312.335654491364,13560.050335397096,2026.6782805691935,5847094.316096604,309,102,4561,10,2191.170619102876,Weekly,Debit Card,20,13.494322851957177,5,598735.8463001089
cust_6602,36,Urban,Low,487,14578.495910182044,69546.51537252094,5612.123905637609,7099727.508258656,332,354,2064,0,3968.460484554862,Daily,Credit Card,17,13.795552586740701,1,713116.5205835883
cust_6603,37,Suburban,High,853,12882.915645185538,28807.073449085725,5095.785481644887,10989127.045343263,44,213,678,47,3987.282451264728,Daily,UPI,16,70.08629340939522,7,1109975.0633086942
cust_6604,60,Urban,Low,531,3115.844583278155,14781.235103779334,1221.0776196680113,1654513.4737207002,35,177,3945,5,3928.504283895052,Monthly,Debit Card,2,30.359602494728772,4,175877.0952301225
cust_6605,22,Suburban,High,487,12596.909719395413,44724.719239394224,1587.9479673643275,6134695.033345566,45,315,1590,26,3793.404831993953,Weekly,Credit Card,19,46.46054705928422,2,619352.8009185597
cust_6606,32,Urban,Middle,151,11458.483470814093,56377.70645623108,4751.893177860573,1730231.004092928,138,45,2518,14,1075.483683367978,Monthly,Wallet Balance,3,15.641339259925783,2,180921.35856760884
cust_6607,17,Urban,Middle,359,11161.318052531858,44798.37032281724,3045.7317436396966,4006913.180858937,47,279,828,9,3757.12435081553,Daily,Wallet Balance,10,68.90946030198579,8,409368.755910486
cust_6608,27,Suburban,High,368,16522.68325887955,23494.189347591826,4793.624182326405,6080347.439267674,185,288,1566,23,721.9769057132935,Daily,Wallet Balance,17,68.22083525765196,3,616105.7554739108
cust_6609,57,Suburban,Middle,620,3686.081490275028,16251.618749555375,987.4134625561923,2285370.5239705173,18,328,1567,7,3562.515182122805,Monthly,Debit Card,18,57.33839813346203,6,236589.79480599033
cust_6610,33,Rural,Low,47,15033.804080998514,23926.511022890514,6657.102999668077,706588.7918069302,185,331,3334,16,17.69393910817485,Weekly,UPI,7,31.96749714552766,8,86918.03221113894
cust_6611,69,Rural,Middle,207,15220.911094524286,57364.4239638579,5661.998486789199,3150728.596566527,72,309,205,23,4594.125190839566,Daily,UPI,12,30.47945063098712,7,322485.79706123297
cust_6612,26,Suburban,Middle,875,14455.682337221559,43390.606849395226,4336.85412487376,12648722.045068864,123,276,1805,12,4136.94405896796,Monthly,Credit Card,17,64.17556201911978,3,1270613.7324774025
cust_6613,31,Rural,Middle,450,10124.306586440413,38785.206431823586,4391.061695071766,4555937.963898186,171,313,479,8,3414.8173036451235,Weekly,UPI,0,62.6784691854969,9,464644.38773799606
cust_6614,64,Suburban,Middle,483,7916.819567277372,32141.955971237232,3342.0489515650097,3823823.8509949706,77,66,2120,5,472.3388953487734,Daily,Wallet Balance,19,66.64536574367845,2,388886.21565182274
cust_6615,66,Rural,Low,947,7899.596429856862,33294.119769380035,805.8983864492418,7480917.819074449,9,46,1461,28,4124.942757796583,Monthly,Wallet Balance,16,20.3965289672941,8,759751.3105285467
cust_6616,33,Urban,High,852,14678.836191705388,63704.98255638071,4279.643841659111,12506368.435332991,201,30,2629,22,4375.869071970323,Monthly,Wallet Balance,2,48.01376610410368,7,1262906.908997314
cust_6617,50,Rural,Middle,924,9962.955084631598,43726.394503821975,1164.653945392683,9205770.498199597,243,197,2766,21,3439.939017617422,Weekly,Debit Card,6,48.69465946087061,10,936489.0803111511
cust_6618,68,Urban,Middle,640,6775.290147376229,17956.53593568322,1510.0400316613905,4336185.694320787,69,263,1437,20,4879.433170533864,Daily,UPI,5,26.560292480421605,2,438052.85284681176
cust_6619,41,Urban,Low,697,12513.138991262378,57021.27684035593,5274.725261171645,8721657.876909878,239,95,1942,16,464.39684228644364,Weekly,Wallet Balance,14,7.7132547139693335,5,882417.5892698446
cust_6620,31,Rural,Low,570,16741.855097455304,64930.28844085674,7996.26058310666,9542857.405549522,317,43,3742,33,3543.2479096343773,Weekly,Credit Card,6,8.411677921841669,5,968298.1166001351
cust_6621,21,Suburban,Low,143,1239.5597359539522,5399.378080841702,243.97840799594036,177257.04224141515,11,250,2805,25,2623.980173254608,Daily,UPI,6,60.84551809283936,10,34523.71413751421
cust_6622,59,Urban,Middle,400,19443.017785851036,96374.47805527691,2110.9295985293857,7777207.114340414,320,335,2827,49,728.0306440538409,Daily,Credit Card,11,25.263660799227864,2,789910.6961120146
cust_6623,58,Urban,High,97,1942.0722722422674,2846.41564334571,506.75373016792105,188381.01040749994,38,36,770,24,3292.070566384133,Weekly,Credit Card,8,64.21792085814322,8,29132.065757557928
cust_6624,62,Rural,Low,47,10239.645032851337,25418.063275571094,2396.5636840463003,481263.3165440128,10,129,66,47,3997.6411256338047,Weekly,Wallet Balance,8,21.326197249073452,2,52959.51109158438
cust_6625,62,Suburban,Low,191,11208.588785315544,47369.60434978718,4155.993104040499,2140840.457995269,16,7,1445,37,823.7412057059335,Daily,Wallet Balance,10,15.388820345094917,7,227262.17519667395
cust_6626,63,Suburban,Low,140,2772.8320001733496,3730.052109027707,826.3679024558418,388196.48002426897,325,44,2901,2,3967.4535527208827,Monthly,Wallet Balance,9,28.89377616272098,6,48837.92122606646
cust_6627,57,Rural,High,615,18312.71912282341,57925.40615857678,4752.86307582675,11262322.260536399,243,61,2418,2,464.8531133485273,Monthly,Credit Card,9,52.40244608858454,7,1138035.7994969657
cust_6628,27,Suburban,Middle,231,9434.626875076954,41829.28468633514,1809.7712520873915,2179398.8081427766,247,26,363,13,2957.000555203269,Daily,Credit Card,14,45.03341752481814,9,227487.38053667604
cust_6629,28,Rural,Middle,939,2870.9790840632622,3089.073161865599,1238.5178667624007,2695849.3599354033,42,363,4495,41,3992.3505471894123,Monthly,Wallet Balance,15,11.662951252169684,5,285678.76071994565
cust_6630,19,Rural,Middle,340,14235.131932926939,67731.83383079333,2837.854900657619,4839944.857195159,234,363,2897,9,729.7841707149577,Monthly,Debit Card,7,70.66023235630884,7,497323.5936341585
cust_6631,54,Rural,Low,925,13271.45286139977,65197.06454968822,1617.710363838388,12276093.896794787,44,121,259,1,2857.5954735726887,Weekly,Credit Card,12,70.46758542290726,4,1230798.5919426924
cust_6632,69,Urban,Middle,491,19257.682739931137,44083.21832973632,6275.004291445564,9455522.225306189,164,158,3859,6,2124.3910696628755,Weekly,Wallet Balance,8,20.304580535499788,4,956808.0269957874
cust_6633,17,Urban,Low,49,8835.911330508088,35937.10723505668,2005.2172859940026,432959.65519489633,150,257,1068,13,3036.3769358980708,Weekly,Wallet Balance,13,38.63601932504053,10,55213.7770515406
cust_6634,41,Urban,High,899,5363.2415035635395,8091.546111849314,2064.70882944203,4821554.111703622,280,63,3934,48,2121.108502049824,Monthly,Debit Card,19,17.16060536289688,9,502762.85691933736
cust_6635,42,Rural,High,624,1209.280185842289,4947.7179806181575,160.04662107357697,754590.8359655883,204,271,4993,16,1254.5593446105229,Weekly,Wallet Balance,17,71.44517021603282,7,93417.80392425357
cust_6636,42,Urban,Middle,453,14665.099286354585,42911.3523182067,7134.908478016053,6643289.976718627,231,311,1310,9,1269.0544951318739,Monthly,Wallet Balance,1,25.729566768325103,8,675214.4704242968
cust_6637,30,Urban,Low,316,12349.381007716143,54844.741077419356,2157.970432384554,3902404.3984383014,291,313,1442,34,4323.500935153614,Monthly,Debit Card,8,65.03927595246465,9,403362.6893762534
cust_6638,23,Urban,Low,322,19452.490589666184,35995.38869323756,4723.507432898574,6263701.969872511,306,117,1328,48,782.2715897656118,Weekly,Debit Card,9,31.461790303297263,7,640435.0611923684
cust_6639,22,Rural,Middle,87,14246.177946274613,52577.39754173785,4165.325772643842,1239417.4813258913,339,276,228,44,615.5712560666399,Daily,UPI,19,51.851450558307995,5,133489.96250455582
cust_6640,62,Rural,High,894,18663.89798396494,77352.09028210965,8511.614749772645,16685524.797664657,334,345,4845,26,485.3957185273106,Monthly,Credit Card,10,65.28396819088304,4,1684599.781907202
cust_6641,61,Rural,High,474,19831.660107643813,35894.691223287875,7714.840122056856,9400206.891023166,296,178,1209,47,370.7738317364362,Monthly,Credit Card,9,45.105494147837014,4,950953.3021864485
cust_6642,55,Urban,High,282,8574.33857321139,36639.42724535161,1354.1571738521714,2417963.477645612,22,117,1970,2,72.46094555909022,Daily,UPI,18,17.393032208348806,7,252900.11729178164
cust_6643,27,Suburban,High,839,3014.397317251849,14565.393013273206,830.3020254650963,2529079.349174301,175,164,4221,46,802.0291798239438,Weekly,Credit Card,0,57.62724099188484,1,266548.92032751814
cust_6644,28,Urban,High,764,3925.057030296241,13597.631589630391,1244.8897160376187,2998743.571146328,242,243,4227,24,963.6371745167527,Monthly,UPI,13,65.53192861268634,1,311246.5385273744
cust_6645,58,Urban,Middle,74,6374.32071001521,26385.873774063515,2427.6618891265807,471699.73254112556,331,165,3232,6,1348.620301306368,Daily,Credit Card,8,7.327098552128409,8,61559.663103459374
cust_6646,32,Rural,Middle,453,10182.826383654794,31875.66228203917,3347.3570633020095,4612820.351795621,66,174,1725,12,620.1974006878958,Daily,Wallet Balance,4,27.50784904756405,6,471621.93647921825
cust_6647,32,Rural,Middle,47,2457.17578793316,8335.756177212801,695.2184630029163,115487.26203285852,94,119,1616,38,470.7792696014496,Daily,Debit Card,11,71.47616245629197,1,19345.336568485127
cust_6648,51,Urban,High,588,6041.340258386162,6364.0066593759675,2454.10756000276,3552308.071931063,213,237,1897,42,2707.3836285007787,Weekly,Debit Card,19,47.28282088366568,5,366871.11537885596
cust_6649,36,Urban,High,96,6162.799009184479,19087.1072035249,1548.2371721946702,591628.70488171,241,155,4441,45,3593.4322135745288,Daily,Debit Card,17,13.36589197874321,8,78748.15438138373
cust_6650,23,Suburban,Middle,938,91.67224274460895,302.7251219000761,45.36575871976502,85988.56369444319,110,147,1962,24,3150.935886832858,Weekly,Credit Card,16,60.85774780943393,1,14347.38842602789
cust_6651,20,Suburban,Middle,31,7089.83310593119,26091.934195992715,3396.8312321958274,219784.8262838669,47,83,2131,42,2783.5318448059875,Daily,Wallet Balance,19,34.44884633061479,10,39048.716705983694
cust_6652,41,Rural,High,534,2331.8824796925815,3911.878451538206,892.9994367534897,1245225.2441558384,360,272,2482,28,2202.818860724984,Monthly,Debit Card,7,62.19110595098961,8,139185.11498522136
cust_6653,31,Suburban,Low,17,8599.930479451159,16903.137983613553,3896.1535233331088,146198.81815066971,156,310,1450,18,3169.9012405289645,Monthly,UPI,0,55.2089868031394,3,20734.93119480249
cust_6654,51,Suburban,Middle,212,3938.7693807009446,15849.680960611264,1013.3280116457939,835019.1087086003,80,213,4280,38,4509.333853639984,Daily,Credit Card,3,52.26864738377653,10,103607.24394404005
cust_6655,43,Rural,High,660,16444.06365146699,27470.71735941427,5469.099696671557,10853082.009968214,45,225,1255,21,3137.0921074034386,Monthly,Credit Card,11,20.186480003667338,10,1098349.6549431197
cust_6656,69,Suburban,High,235,1619.701801948733,4315.054518352192,338.61820439148073,380629.9234579523,357,234,400,1,304.3054099735437,Weekly,Wallet Balance,15,40.64948964048473,3,41810.83964080846
cust_6657,44,Urban,Middle,392,17314.552024049823,34663.05573684528,7865.2343195823405,6787304.39342753,195,351,1747,21,2852.0944415661165,Daily,Credit Card,4,61.725365493102046,4,686898.39212197
cust_6658,62,Suburban,Low,354,11614.72704433672,36943.38525424892,3349.803604306818,4111613.373695199,237,162,1982,34,2621.0722903581195,Monthly,Debit Card,17,61.65041432541955,8,425214.80122434086
cust_6659,27,Rural,High,305,9178.226857335167,45409.126161888475,2886.161764910583,2799359.1914872257,211,79,1975,33,2260.1162375784,Daily,Debit Card,17,13.10921848476663,10,296055.8610299334
cust_6660,52,Urban,Middle,599,10999.348914709264,48486.797415184854,4903.806572877821,6588609.999910849,268,179,3653,4,2843.9765500157705,Monthly,UPI,18,29.47948929963692,8,673145.011716077
cust_6661,45,Suburban,High,550,7528.421492261608,15643.287142580992,3153.7416109614314,4140631.8207438844,83,292,3464,26,3363.08831402717,Weekly,UPI,12,33.64975954925832,2,423909.6379173749
cust_6662,38,Urban,High,565,2560.961980788982,6336.965311033708,585.6850375015347,1446943.519145775,113,127,2414,17,186.30046548892497,Daily,Credit Card,0,35.142207644812714,2,153129.20168183304
cust_6663,31,Urban,High,540,15319.937517517761,71613.57385895935,2067.747921277625,8272766.259459591,267,181,3182,47,2401.0044699625064,Monthly,UPI,7,33.50774856690338,5,842140.1237109778
cust_6664,29,Suburban,High,589,18558.952686027347,85244.60824613868,3059.2072953575657,10931223.132070107,131,90,2308,2,4086.1401655159375,Daily,Credit Card,0,7.8125843565382915,1,1096895.243124253
cust_6665,25,Suburban,Low,925,19001.851786166095,31203.17176266722,4477.564836442002,17576712.902203638,317,94,1087,46,2653.886015413751,Monthly,Debit Card,19,65.1497826351322,8,1771118.347212657
cust_6666,22,Rural,Middle,509,13417.523009392662,57924.58097475884,2980.250994467901,6829519.211780865,56,89,3874,20,339.28894758858405,Daily,Wallet Balance,6,56.483583613441866,9,701530.2767042923
cust_6667,60,Rural,Middle,712,8212.845056068178,17989.675493989907,947.1399476341176,5847545.679920542,238,268,2547,23,3875.3499554804775,Weekly,Debit Card,18,31.62329887125047,4,594210.893014314
cust_6668,67,Urban,Middle,395,9572.415645907164,30394.45512811496,2611.6044067012676,3781104.1801333297,26,249,3160,25,4706.657786980236,Weekly,Credit Card,2,68.54273305638867,8,392577.08911984286
cust_6669,52,Rural,Middle,431,13142.744282816418,13410.771589597714,1870.7399921744825,5664522.785893876,342,181,1392,19,4259.219789996638,Monthly,Debit Card,20,39.438982595789476,2,571006.6686943893
cust_6670,44,Urban,Middle,685,16463.219605001876,82223.25803749845,3100.9443445864626,11277305.429426285,245,61,1515,12,1812.843997820422,Weekly,Debit Card,17,5.113701350825279,7,1138054.1209437184
cust_6671,18,Urban,Low,786,7497.597079485379,30323.17575165674,3111.4523364214083,5893111.304475508,209,147,2693,5,2674.11919342725,Weekly,Wallet Balance,20,32.46391207330009,5,598860.0708508372
